Record_ID,Transaction_Date,Fiscal_Year,Quarter,Region,Country,Business_Unit,Department,Product_Category,Revenue,Cost,Profit,Profit_Margin,Operating_Expense,Customer_Segment,Sales_Channel,Payment_Method,Invoice_Status,Employee_ID,Risk_Score,Forecast_Accuracy,Customer_Rating,ROI,Profit_Percentage,Year,Month
FP06858,2023-12-08,2023.0,Q4,Africa,India,SMB,IT,Software,12583.37,68295.88139759803,6951.61,55.24,25164.733792738436,Corporate,Partner,PayPal,Cancelled,E3425,16.59,80.22,1.1,38.66,55.24442180433381,2023,December
FP06859,2023-08-24,2023.2522311942203,Q3,Oceania,Australia,Enterprise,Unknown,Services,101325.89404902789,68295.88139759803,56604.78,51.81,19824.49,Corporate,Unknown,Bank Transfer,Overdue,E4289,49.74820035740566,78.27,3.51,71.14,55.86408146826813,2023,August
FP06860,2021-10-22,2023.2522311942203,Q4,Oceania,UK,Retail,Sales,Software,101325.89404902789,68295.88139759803,28643.63,32.403617877568315,31929.04,Unknown,Unknown,Unknown,Paid,E3226,53.02,76.16,3.0126560354842122,58.6,28.26881545811024,2021,October
FP06861,2021-08-14,2021.0,Q3,Europe,South Africa,SMB,Finance,Services,90516.63,51403.77,39112.86,43.21,14579.45,Consumer,Distributor,Credit Card,Paid,E5628,47.17,83.99,3.1,-3.14,43.21068957162899,2021,August
FP06862,2023-03-12,2023.0,Q1,Asia,Unknown,Enterprise,HR,Services,25583.9,15644.03,9939.87,38.85,25164.733792738436,Small Business,Online,UPI,Paid,E5188,24.68,85.04540054667788,3.14,47.5,38.85205148550456,2023,March
FP06863,2024-12-04,2024.0,Q4,South America,Unknown,Unknown,HR,Unknown,154234.56,137188.83,17045.73,11.05,42221.53,Consumer,Unknown,Credit Card,Overdue,E1148,41.09,83.32,4.86,79.35,11.05182262652417,2024,December
FP06864,2024-01-01,2023.2522311942203,Q1,South America,Brazil,Unknown,Unknown,Services,134344.38,105747.94,28596.44,32.403617877568315,17499.37,Unknown,Online,Credit Card,Unknown,Unknown,50.0,85.04540054667788,4.54,55.38,21.285922046013386,2024,January
FP06865,2021-05-09,2023.2522311942203,Q2,Unknown,Brazil,Government,Unknown,Software,101325.89404902789,74303.59,5211.9,6.55,25164.733792738436,Government,Distributor,UPI,Overdue,E8399,92.01,93.05,4.81,35.45102872340426,5.143699987959793,2021,May
FP06866,2024-10-15,2024.0,Q4,Oceania,Unknown,Government,HR,Unknown,124906.86,79618.17,32533.992725747245,36.26,25164.733792738436,Corporate,Distributor,Bank Transfer,Unknown,E4744,24.48,78.59,3.0126560354842122,46.54,26.04660202469844,2024,October
FP06867,2024-02-27,2024.0,Q1,Africa,France,Unknown,Operations,Consulting,37764.55,68295.88139759803,32533.992725747245,26.61,15117.82,Government,Online,Credit Card,Overdue,E1892,1.08,73.78,3.0126560354842122,16.48,86.14955752351673,2024,February
FP06868,2022-09-23,2023.2522311942203,Q3,Europe,USA,SMB,Operations,Consulting,20724.0,16943.57,3780.43,32.403617877568315,44004.9,Unknown,Distributor,Cash,Pending,Unknown,49.74820035740566,73.15,3.25,79.25,18.241796950395674,2022,September
FP06869,2025-10-31,2025.0,Q4,Oceania,Japan,Retail,Marketing,Hardware,25115.33,21772.25,3343.08,13.31,25164.733792738436,Consumer,Online,Bank Transfer,Overdue,E4870,5.73,71.81,2.79,-4.12,13.310914091114867,2025,October
FP06870,2021-07-14,2023.2522311942203,Q3,Africa,Germany,Government,IT,Subscriptions,101325.89404902789,26850.53,23488.62,32.403617877568315,41608.48,Corporate,Unknown,Credit Card,Unknown,E1174,14.47,85.04540054667788,2.43,15.28,23.181261039389117,2021,July
FP06871,2021-08-21,2023.2522311942203,Q3,Oceania,Brazil,Government,Sales,Subscriptions,68513.36,51306.87,17206.49,32.403617877568315,15968.9,Unknown,Direct,Unknown,Cancelled,E8436,71.66,76.83,3.0126560354842122,44.33,25.114065344335764,2021,August
FP06872,2021-10-19,2021.0,Q4,South America,UK,SMB,Unknown,Subscriptions,135332.11,88243.52,47088.59,34.79,34980.41,Consumer,Partner,Unknown,Overdue,E6775,41.59,85.04540054667788,3.85,5.91,34.79483915531946,2021,October
FP06873,2026-01-27,2026.0,Q1,Europe,Japan,Unknown,Operations,Services,34887.58,21234.36,13653.22,39.13,25164.733792738436,Small Business,Direct,Cash,Overdue,E4258,58.53,85.04540054667788,3.37,71.14,39.134901302985185,2026,January
FP06874,2024-01-01,2024.0,Q4,South America,India,Retail,IT,Software,91314.86,68295.88139759803,46678.28,32.403617877568315,12835.51,Unknown,Partner,Unknown,Paid,E1436,49.74820035740566,79.74,3.35,61.35,51.11794509677833,2024,January
FP06875,2025-08-12,2025.0,Q3,Asia,France,Government,Finance,Consulting,129948.72,91594.0,38354.72,29.52,36465.8,Unknown,Direct,Unknown,Cancelled,E8224,17.77,79.34,4.92,73.91,29.515273409387948,2025,August
FP06876,2023-12-05,2023.0,Q4,Unknown,USA,Retail,Marketing,Services,182086.25,136600.52,45485.73,24.98,15395.03,Unknown,Distributor,Credit Card,Overdue,Unknown,44.88,81.18,4.45,32.8,24.98032113902066,2023,December
FP06877,2026-04-20,2026.0,Q2,North America,India,Enterprise,IT,Subscriptions,159115.42,105558.93,53556.49,33.66,38505.34,Small Business,Distributor,Unknown,Pending,E2491,9.83,73.04,4.88,48.94,33.65889365091076,2026,April
FP06878,2024-06-12,2024.0,Q2,Asia,Canada,SMB,HR,Hardware,133057.49,68295.88139759803,72121.27,54.2,14080.32,Unknown,Online,Bank Transfer,Cancelled,E3704,76.77,84.39,2.56,56.62,54.20308920602667,2024,June
FP06879,2026-04-09,2026.0,Unknown,Africa,USA,SMB,HR,Services,132612.71,122082.83,10529.88,7.94,13119.36,Consumer,Partner,Bank Transfer,Overdue,Unknown,8.92,99.45,3.0126560354842122,35.45102872340426,7.940324875345659,2026,April
FP06880,2021-11-25,2021.0,Q4,Africa,Australia,Government,Sales,Subscriptions,81631.1,68295.88139759803,32533.992725747245,32.403617877568315,25164.733792738436,Unknown,Distributor,Bank Transfer,Pending,E8843,26.97,92.49,3.07,5.73,39.854899328500096,2021,November
FP06881,2025-12-05,2025.0,Q4,North America,Unknown,SMB,IT,Consulting,135115.43,68298.57,66816.86,49.45,23806.54,Consumer,Direct,Credit Card,Unknown,E4204,64.84,85.04540054667788,2.19,25.72,49.45168734614545,2025,December
FP06882,2024-01-12,2024.0,Q1,Asia,France,Government,Sales,Software,105624.28,79872.86,25751.42,32.403617877568315,18300.7,Small Business,Unknown,Unknown,Unknown,E2076,88.81,94.2,2.46,-3.94,24.38020879290254,2024,January
FP06883,2024-08-17,2024.0,Q3,North America,UK,Unknown,Finance,Services,101325.89404902789,68295.88139759803,79081.58,41.9,42119.61,Small Business,Unknown,Credit Card,Pending,E1845,87.29,99.63,1.57,-8.64,78.04676261897608,2024,August
FP06884,2022-01-20,2022.0,Q1,Asia,UK,Enterprise,Marketing,Subscriptions,32061.45,16370.2,15691.25,48.94,20210.63,Consumer,Online,Credit Card,Overdue,E2280,30.28,86.39,3.0126560354842122,64.37,48.941173901991334,2022,January
FP06885,2023-12-06,2023.0,Q4,North America,Germany,Government,Operations,Services,194756.08,169128.05,25628.03,13.16,14040.9,Government,Partner,UPI,Cancelled,E4947,84.41,97.49,3.76,60.56,13.159039758861443,2023,December
FP06886,2026-02-09,2026.0,Q1,North America,Germany,Government,IT,Consulting,101325.89404902789,77153.06,102816.3,57.13,20246.38,Unknown,Partner,Bank Transfer,Pending,E9816,36.73,98.76,3.3,25.59,101.4709033312363,2026,February
FP06887,2024-07-17,2023.2522311942203,Q3,Oceania,Australia,Government,Operations,Software,167057.19,129397.22,37659.97,22.54,30822.59,Small Business,Partner,UPI,Paid,E2460,2.06,82.92,2.79,19.29,22.543160219563134,2024,July
FP06888,2024-01-01,2023.0,Q1,Europe,UK,Enterprise,Unknown,Consulting,94048.82,41627.43,52421.39,55.74,39182.22,Corporate,Unknown,PayPal,Overdue,E7219,39.46,99.44,3.55,48.56,55.73848773434903,2024,January
FP06889,2024-11-23,2023.2522311942203,Q4,North America,Japan,Retail,Sales,Subscriptions,128889.32,108003.83,20885.49,16.2,45897.8,Small Business,Partner,UPI,Pending,E9668,91.03,78.0,2.48,40.59,16.204205282485777,2024,November
FP06890,2022-03-09,2022.0,Q1,Europe,India,Enterprise,Sales,Subscriptions,21081.24,12655.22,32533.992725747245,39.97,21460.75,Small Business,Online,UPI,Cancelled,Unknown,3.75,86.28,3.25,35.45102872340426,154.3267508256025,2022,March
FP06891,2024-12-18,2024.0,Q4,Asia,India,Enterprise,Sales,Hardware,101325.89404902789,175833.89,9361.34,5.05,33763.45,Small Business,Direct,Cash,Paid,E2306,80.67,99.81,2.22,35.45102872340426,9.238842733990968,2024,December
FP06892,2023-12-30,2023.0,Unknown,Europe,South Africa,Government,Operations,Hardware,101325.89404902789,87795.41,8279.14,8.62,25164.733792738436,Consumer,Partner,Credit Card,Pending,E9854,50.36,94.88,3.32,9.12,8.170803798675614,2023,December
FP06893,2022-11-13,2022.0,Q4,Oceania,Canada,Retail,Unknown,Unknown,10982.62,8310.46,2672.16,24.33,44318.44,Small Business,Distributor,UPI,Pending,E7134,30.97,71.65,3.89,67.88,24.330806310333962,2022,November
FP06894,2026-01-31,2026.0,Q1,Europe,Unknown,Enterprise,Sales,Hardware,184587.83,163807.18,20780.65,32.403617877568315,27169.08,Consumer,Partner,Credit Card,Overdue,E6595,49.74820035740566,70.65,3.0126560354842122,5.15,11.257865700030171,2026,January
FP06895,2022-06-24,2022.0,Unknown,Asia,UK,Government,Finance,Subscriptions,101325.89404902789,83581.68,24631.71,22.76,24396.25,Government,Distributor,Bank Transfer,Paid,E7673,59.79,85.08,1.92,1.39,24.30939320217754,2022,June
FP06896,2022-05-16,2022.0,Q2,Africa,Brazil,Enterprise,HR,Subscriptions,179578.48,68295.88139759803,32533.992725747245,23.72,28944.97,Corporate,Direct,Credit Card,Pending,E1508,88.95,85.04540054667788,4.84,75.83,18.116866077576358,2022,May
FP06897,2021-12-30,2021.0,Q4,Asia,Germany,Retail,HR,Hardware,43708.49,68295.88139759803,10729.07,24.55,44460.68,Consumer,Distributor,Bank Transfer,Overdue,E6752,18.37,92.52,1.42,14.7,24.54687864989159,2021,December
FP06898,2025-06-30,2023.2522311942203,Unknown,Oceania,USA,SMB,Unknown,Services,110273.99,51837.68,58436.31,52.99,4525.13,Small Business,Partner,PayPal,Paid,E5359,11.9,91.06,3.25,-4.44,52.99192493170873,2025,June
FP06899,2022-04-08,2022.0,Unknown,Europe,UK,SMB,Sales,Software,92080.0,43599.37,32533.992725747245,52.65,31361.83,Corporate,Direct,Unknown,Cancelled,E8136,92.14,85.04540054667788,3.17,-0.15,35.33231182205391,2022,April
FP06900,2023-01-27,2023.2522311942203,Q1,North America,Unknown,Retail,Sales,Software,80584.35,62454.83,18129.52,32.403617877568315,17045.73,Small Business,Direct,Unknown,Paid,E5363,92.42,85.04540054667788,3.0126560354842122,21.61,22.497569317119265,2023,January
FP06901,2024-01-01,2024.0,Q2,Unknown,South Africa,Unknown,Finance,Subscriptions,31732.94,21012.44,10720.5,32.403617877568315,30934.49,Unknown,Direct,Cash,Overdue,E9677,49.06,72.63,1.31,74.78,33.78350698044367,2024,January
FP06902,2024-01-01,2023.0,Q2,Oceania,India,Enterprise,HR,Unknown,142002.48,102557.27,39445.21,27.78,40344.62,Government,Partner,Cash,Unknown,E5738,95.02,82.51,2.23,35.45102872340426,27.77783176744519,2024,January
FP06903,2025-10-29,2025.0,Q4,Europe,Germany,Retail,Sales,Unknown,101325.89404902789,9497.37,7737.1,44.89,28314.95,Government,Online,Credit Card,Unknown,E5059,51.12,90.28,4.78,34.73,7.635856631332856,2025,October
FP06904,2026-02-24,2026.0,Q1,Oceania,Australia,SMB,Marketing,Consulting,198382.57,144246.15,54136.42,27.29,29751.17,Corporate,Direct,Cash,Pending,Unknown,49.74820035740566,90.75,1.92,-2.85,27.28889942296846,2026,February
FP06905,2024-01-01,2023.2522311942203,Q3,Oceania,Australia,Unknown,Sales,Services,148057.94,103462.18,44595.76,30.12,9655.43,Government,Partner,PayPal,Pending,E9510,98.58,85.04540054667788,1.83,47.17,30.120478509967114,2024,January
FP06906,2021-01-20,2021.0,Q1,North America,Japan,Unknown,Sales,Hardware,164673.55,138902.35,25771.2,15.65,43651.74,Government,Partner,Unknown,Cancelled,E7615,96.1,70.27,4.88,40.4,15.649872125790695,2021,January
FP06907,2024-03-08,2024.0,Q1,South America,UK,Enterprise,Operations,Unknown,144750.74,92326.67,32533.992725747245,32.403617877568315,13334.74,Corporate,Online,Bank Transfer,Overdue,E2275,49.74820035740566,78.02,3.23,37.85,22.475873163582616,2024,March
FP06908,2023-10-13,2023.0,Q4,Unknown,Japan,SMB,Marketing,Software,6895.78,5380.42,32533.992725747245,32.403617877568315,25164.733792738436,Consumer,Distributor,Cash,Paid,E7222,49.74820035740566,89.19,4.93,61.4,471.7956884608738,2023,October
FP06909,2023-01-11,2023.0,Q1,Asia,India,Enterprise,HR,Unknown,9147.83,4908.73,4239.1,46.34,22967.62,Government,Online,Bank Transfer,Overdue,Unknown,15.75,71.64,2.25,16.56,46.33995166066707,2023,January
FP06910,2023-03-17,2023.0,Q1,South America,India,Unknown,Unknown,Subscriptions,17807.23,10311.27,7495.96,42.1,25557.95,Unknown,Distributor,Bank Transfer,Cancelled,E8205,76.77,85.75,4.39,23.02,42.095036678921986,2023,March
FP06911,2023-04-17,2023.0,Unknown,South America,USA,Unknown,HR,Consulting,154007.97,133684.94,20323.03,13.2,23005.7,Corporate,Online,UPI,Cancelled,E3556,74.79,85.04540054667788,4.57,-4.77,13.196089786781814,2023,April
FP06912,2023-10-11,2023.0,Q4,North America,Unknown,Retail,HR,Hardware,83680.38,49626.75,34053.63,40.69,24143.54,Consumer,Distributor,Credit Card,Pending,E9619,24.58,77.35,2.3,35.45102872340426,40.69487973166469,2023,October
FP06913,2024-09-19,2024.0,Q3,Oceania,UK,Government,Sales,Services,105326.57,52261.3,53065.27,32.403617877568315,2169.41,Government,Partner,Credit Card,Unknown,E3352,39.73,76.74,3.54,-4.57,50.38165583480028,2024,September
FP06914,2021-01-15,2021.0,Q1,North America,Australia,Unknown,IT,Software,25168.2,19117.88,6050.32,32.403617877568315,12233.06,Consumer,Online,Cash,Unknown,E5503,86.84,95.56,3.0126560354842122,-5.02,24.039541961681802,2021,January
FP06915,2022-04-01,2022.0,Q2,Africa,Australia,SMB,Unknown,Consulting,101325.89404902789,37891.09,15645.67,29.22,45046.74,Consumer,Partner,UPI,Overdue,E6019,85.89,73.78,4.24,57.46,15.440939502028606,2022,April
FP06916,2022-05-31,2022.0,Q2,Africa,India,Retail,Sales,Hardware,101325.89404902789,68295.88139759803,43749.96,45.18,39273.53,Consumer,Partner,Bank Transfer,Cancelled,E3740,98.95,71.5,2.25,61.64,43.1774724621043,2022,May
FP06917,2024-10-10,2024.0,Unknown,Europe,UK,Unknown,Finance,Subscriptions,145198.95,122483.06,22715.89,15.64,31959.76,Unknown,Distributor,Unknown,Pending,E6321,12.38,77.36,3.65,69.66,15.644665474509283,2024,October
FP06918,2026-02-01,2026.0,Q1,Europe,USA,Unknown,Marketing,Services,101325.89404902789,57868.18,57741.97,49.95,5468.42,Consumer,Online,Cash,Overdue,E4592,73.12,70.25,2.18,18.62,56.986390835160826,2026,February
FP06919,2024-01-01,2023.2522311942203,Q4,Asia,Germany,SMB,IT,Services,59311.75,35798.77,23512.98,39.64,39268.57,Corporate,Distributor,Cash,Paid,E5300,60.48,73.24,3.99,35.61,39.643038689635695,2024,January
FP06920,2021-06-09,2021.0,Q2,South America,India,Government,Marketing,Hardware,64240.84,47892.92,16347.92,25.45,25164.733792738436,Government,Distributor,Bank Transfer,Pending,E9975,35.35,85.04540054667788,2.2,35.45102872340426,25.447861516132107,2021,June
FP06921,2026-05-29,2026.0,Q2,South America,UK,SMB,Finance,Hardware,31064.34,68295.88139759803,9183.76,29.56,43720.68,Corporate,Distributor,Unknown,Cancelled,Unknown,9.62,78.58,1.83,35.45102872340426,29.563673330899675,2026,May
FP06922,2025-07-05,2023.2522311942203,Unknown,North America,Japan,Retail,IT,Software,101325.89404902789,12262.89,8309.18,40.39,9565.68,Small Business,Direct,Bank Transfer,Paid,E3416,95.21,98.03,3.46,55.92,8.200450712015916,2025,July
FP06923,2023-10-26,2023.0,Q4,Unknown,Canada,Enterprise,Sales,Services,62704.7,39321.46,23383.24,37.29,30240.53,Government,Distributor,Cash,Paid,E2495,40.28,96.92,3.3,25.4,37.29104835841652,2023,October
FP06924,2025-06-27,2025.0,Q2,South America,South Africa,SMB,HR,Unknown,82853.0,44047.79,38805.21,32.403617877568315,36417.4,Corporate,Partner,Bank Transfer,Paid,E1224,49.74820035740566,83.79,4.64,5.87,46.83621594872847,2025,June
FP06925,2024-01-01,2025.0,Q2,Europe,Australia,Retail,Marketing,Consulting,49590.04,68295.88139759803,3061.41,6.17,7071.79,Unknown,Partner,Unknown,Pending,E8663,7.5,84.93,3.0126560354842122,-5.9,6.17343724667292,2024,January
FP06926,2024-12-17,2024.0,Q4,Oceania,Japan,Retail,HR,Unknown,101325.89404902789,29677.06,22270.7,42.87,31687.96,Unknown,Unknown,Unknown,Paid,E6950,68.55,94.97,3.69,61.63,21.97927806018077,2024,December
FP06927,2023-05-09,2023.0,Q2,Unknown,Unknown,Government,Marketing,Unknown,171740.79,161010.7,10730.09,6.25,41426.28,Unknown,Distributor,Bank Transfer,Cancelled,E4214,90.09,81.6,1.38,26.27,6.24784013163093,2023,May
FP06928,2022-05-23,2022.0,Q2,Unknown,South Africa,Government,Operations,Hardware,3915.32,3118.46,796.86,20.35,21980.29,Corporate,Partner,Bank Transfer,Overdue,E3937,49.74820035740566,76.66,3.0126560354842122,76.95,20.35235944954691,2022,May
FP06929,2023-05-16,2023.0,Q2,Unknown,Unknown,Government,Operations,Unknown,156160.49,112662.0,43498.49,27.85,22675.74,Unknown,Distributor,UPI,Cancelled,E6801,10.29,75.72,1.71,-2.5,27.854990721404626,2023,May
FP06930,2026-06-02,2023.2522311942203,Q2,Asia,UK,Enterprise,HR,Hardware,157074.48,91004.55,66069.93,42.06,11020.56,Unknown,Unknown,PayPal,Paid,Unknown,63.17,93.67,3.16,70.18,42.06280358209684,2026,June
FP06931,2021-10-06,2021.0,Unknown,South America,Unknown,Government,HR,Subscriptions,71377.35,63405.1,7972.25,11.17,3995.23,Small Business,Unknown,Credit Card,Cancelled,E4099,24.27,85.04540054667788,2.58,-3.91,11.169159404208758,2021,October
FP06932,2024-01-01,2023.0,Unknown,Africa,Germany,Retail,Finance,Software,72622.57,57836.28,14786.29,20.36,4744.0,Small Business,Online,Bank Transfer,Paid,E1952,27.71,78.16,2.52,16.46,20.360460942101057,2024,January
FP06933,2024-01-20,2024.0,Q1,Asia,France,Retail,IT,Hardware,181682.48,125227.23,56455.25,31.07,35878.79,Corporate,Partner,Bank Transfer,Unknown,E2189,3.1,71.43,1.17,-5.17,31.07357957685298,2024,January
FP06934,2024-01-01,2024.0,Q1,South America,Unknown,Government,Operations,Services,121624.79,68295.88139759803,32533.992725747245,53.23,3843.38,Corporate,Partner,Bank Transfer,Paid,E7613,25.63,79.84,3.94,49.39,26.749474943181607,2024,January
FP06935,2021-04-27,2021.0,Q2,Oceania,Germany,Enterprise,IT,Subscriptions,57482.74,42877.81,14604.93,32.403617877568315,19527.29,Consumer,Online,Cash,Paid,E3875,26.09,78.87,1.13,-1.11,25.407504931045388,2021,April
FP06936,2023-07-15,2023.0,Q3,Unknown,Unknown,SMB,Operations,Hardware,101325.89404902789,73967.04,16312.54,32.403617877568315,42888.59,Consumer,Online,Unknown,Paid,Unknown,29.71,75.54,3.98,51.65,16.099083213721226,2023,July
FP06937,2021-05-26,2021.0,Q2,Europe,Brazil,Government,Sales,Software,51141.86,41244.78,9897.08,19.35,29450.29,Small Business,Unknown,UPI,Pending,E5059,62.84,79.41,1.94,23.51,19.35220971626765,2021,May
FP06938,2022-06-10,2022.0,Unknown,Europe,Canada,Enterprise,Marketing,Unknown,5159.07,2999.62,2159.45,41.86,37763.8,Small Business,Unknown,Bank Transfer,Cancelled,E1853,6.28,78.35,1.56,0.29,41.857350258864486,2022,June
FP06939,2024-01-01,2022.0,Q1,Oceania,Australia,SMB,Sales,Consulting,101325.89404902789,48364.1,59944.36,55.35,29838.48,Government,Distributor,Unknown,Overdue,Unknown,18.93,93.51,2.77,42.11,59.15996158987269,2024,January
FP06940,2022-02-04,2022.0,Unknown,South America,Japan,Enterprise,HR,Services,175414.07,152233.97,32533.992725747245,13.21,25158.52,Small Business,Distributor,PayPal,Unknown,E1755,25.06,93.55,3.0126560354842122,27.96,18.54696873845253,2022,February
FP06941,2021-04-09,2021.0,Q2,Asia,India,Retail,Unknown,Subscriptions,120983.9,95580.56,32533.992725747245,21.0,25164.733792738436,Small Business,Online,PayPal,Pending,E4801,30.33,86.23,2.69,35.45102872340426,26.891175376018833,2021,April
FP06942,2024-07-28,2024.0,Q3,South America,Japan,Enterprise,Operations,Software,101325.89404902789,37812.85,11319.24,23.04,41646.82,Corporate,Distributor,UPI,Unknown,E7705,87.31,79.97,3.0126560354842122,55.28,11.171122748271072,2024,July
FP06943,2024-08-31,2024.0,Q3,Africa,India,SMB,Sales,Subscriptions,46468.91,28188.3,18280.61,39.34,20241.2,Corporate,Online,Unknown,Unknown,E5052,91.31,85.04540054667788,1.22,8.6,39.33944222061589,2024,August
FP06944,2021-09-06,2021.0,Q3,Oceania,Australia,Retail,Sales,Unknown,101430.45,68561.99,32868.46,32.4,25164.733792738436,Corporate,Direct,Credit Card,Overdue,Unknown,47.65,96.77,1.99,0.88,32.40492376796119,2021,September
FP06945,2023-09-25,2023.0,Q3,Oceania,Germany,Retail,IT,Subscriptions,60300.49,29314.75,30985.74,51.39,39704.95,Consumer,Unknown,Cash,Pending,E9528,81.03,88.47,3.0126560354842122,51.67,51.38555258837864,2023,September
FP06946,2022-01-11,2022.0,Q1,South America,South Africa,Enterprise,Marketing,Subscriptions,193887.21,78857.95,115029.26,59.33,46869.22,Consumer,Direct,PayPal,Paid,Unknown,29.4,99.7,2.26,39.89,59.32792575642303,2022,January
